node_code,prediction
STA_C10,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_D6,7.3526506423950195
STA_D7,7.3526506423950195
STA_D8,7.3526506423950195
STA_D9,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_E8,7.3526506423950195
STA_E9,7.3526506423950195
STA_E10,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_F7,7.3526506423950195
STA_F8,7.3526506423950195
STA_F9,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,4.127939701080322
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_D6,3.440912961959839
STA_D7,7.3526506423950195
STA_D8,7.3526506423950195
STA_D9,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_F7,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_C9,7.3526506423950195
STA_D1,4.5145792961120605
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_F7,7.3526506423950195
STA_F8,7.3526506423950195
STA_F9,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_A8,3.60417103767395
STA_A9,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,4.006692886352539
STA_D5,7.3526506423950195
STA_D6,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.282642841339111
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.2573018074035645
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_A8,7.3526506423950195
STA_A9,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_D6,7.3526506423950195
STA_D7,7.3526506423950195
STA_D8,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_A1,4.980672836303711
STA_A2,4.980672836303711
STA_A3,4.980672836303711
STA_A4,4.980672836303711
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_D1,4.980672836303711
STA_D2,4.980672836303711
STA_D3,4.980672836303711
STA_D4,4.980672836303711
STA_D5,4.980672836303711
STA_D6,4.980672836303711
STA_D7,-0.8328192234039307
STA_D8,4.980672836303711
STA_E1,4.968495845794678
STA_E2,4.980672836303711
STA_E3,4.980672836303711
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,0.5814946293830872
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_A8,7.3526506423950195
STA_B1,4.980672836303711
STA_B2,4.980672836303711
STA_B3,4.980672836303711
STA_B4,4.980672836303711
STA_B5,4.980672836303711
STA_B6,4.980672836303711
STA_B7,4.980672836303711
STA_B8,4.980672836303711
STA_B9,4.980672836303711
STA_B10,4.980672836303711
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_E1,4.980672836303711
STA_E2,4.980672836303711
STA_E3,4.980672836303711
STA_E4,4.980672836303711
STA_E5,4.980672836303711
STA_E6,4.980672836303711
STA_E7,4.980672836303711
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_F7,7.3526506423950195
STA_F8,7.3526506423950195
STA_F9,7.3526506423950195
STA_F10,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,3.654508352279663
STA_A7,7.3526506423950195
STA_A8,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,3.5373542308807373
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.275669574737549
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_F1,6.757797718048096
STA_F2,6.757797718048096
STA_F3,6.757797718048096
STA_F4,6.757797718048096
STA_F5,6.757797718048096
STA_F6,6.757797718048096
STA_F7,6.757797718048096
STA_F8,6.757797718048096
STA_F9,6.757797718048096
STA_A1,4.20597505569458
STA_A2,7.31447172164917
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,3.4232254028320312
STA_B1,4.067058563232422
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,4.959988594055176
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_D1,4.980672836303711
STA_D2,4.980672836303711
STA_D3,4.980672836303711
STA_D4,4.980672836303711
STA_D5,4.980672836303711
STA_D6,4.980672836303711
STA_D7,4.980672836303711
STA_D8,4.980672836303711
STA_E1,4.980672836303711
STA_E2,4.980672836303711
STA_F1,4.980672836303711
STA_F2,4.980672836303711
STA_F3,4.980672836303711
STA_F4,4.980672836303711
STA_F5,4.980672836303711
STA_F6,4.980672836303711
STA_A1,4.980672836303711
STA_A2,4.980672836303711
STA_A3,2.3920207023620605
STA_A4,1.4122302532196045
STA_B1,4.915663719177246
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_C1,4.980672836303711
STA_C2,4.980672836303711
STA_C3,4.980672836303711
STA_D1,4.980672836303711
STA_D2,4.980672836303711
STA_D3,4.980672836303711
STA_D4,4.980672836303711
STA_D5,4.980672836303711
STA_D6,4.980672836303711
STA_D7,4.980672836303711
STA_D8,4.980672836303711
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_A1,4.980672836303711
STA_A2,1.5733323097229004
STA_A3,4.980672836303711
STA_A4,1.5726925134658813
STA_A5,4.980672836303711
STA_A6,4.980672836303711
STA_A7,4.980672836303711
STA_A8,4.952253818511963
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_E1,4.980672836303711
STA_E2,4.980672836303711
STA_E3,4.980672836303711
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_B1,4.980672836303711
STA_B2,4.980672836303711
STA_B3,4.980672836303711
STA_B4,4.980672836303711
STA_B5,4.980672836303711
STA_B6,4.980672836303711
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,5.1837921142578125
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_D6,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_F6,7.3526506423950195
STA_F7,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_C1,4.980672836303711
STA_C2,4.980672836303711
STA_C3,4.980672836303711
STA_C4,4.980672836303711
STA_C5,4.980672836303711
STA_C6,4.980672836303711
STA_C7,4.980672836303711
STA_C8,4.980672836303711
STA_D1,4.980672836303711
STA_D2,4.980672836303711
STA_D3,4.980672836303711
STA_D4,4.980672836303711
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.238387584686279
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_E8,7.3526506423950195
STA_E9,7.3526506423950195
STA_F1,4.980672836303711
STA_F2,4.980672836303711
STA_F3,4.980672836303711
STA_F4,4.980672836303711
STA_F5,4.980672836303711
STA_A1,4.980672836303711
STA_A2,4.980672836303711
STA_A3,4.980672836303711
STA_A4,4.980672836303711
STA_A5,4.980672836303711
STA_A6,5.363570213317871
STA_A7,4.980672836303711
STA_A8,4.980672836303711
STA_A9,4.980672836303711
STA_A10,2.765047550201416
STA_B1,6.757797718048096
STA_B2,6.757797718048096
STA_B3,6.757797718048096
STA_B4,6.757797718048096
STA_B5,6.757797718048096
STA_B6,6.757797718048096
STA_C1,4.980672836303711
STA_C2,4.980672836303711
STA_C3,4.980672836303711
STA_C4,4.980672836303711
STA_C5,4.980672836303711
STA_C6,4.980672836303711
STA_C7,1.8943349123001099
STA_C8,4.980672836303711
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,6.757797718048096
STA_A2,6.757797718048096
STA_A3,6.757797718048096
STA_A4,6.757797718048096
STA_A5,6.757797718048096
STA_A6,6.757797718048096
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_D1,6.757797718048096
STA_D2,6.757797718048096
STA_D3,6.757797718048096
STA_D4,6.757797718048096
STA_D5,6.757797718048096
STA_D6,6.757797718048096
STA_D7,6.757797718048096
STA_D8,6.757797718048096
STA_D9,6.757797718048096
STA_D10,6.757797718048096
STA_E1,4.980672836303711
STA_E2,4.980672836303711
STA_E3,4.980672836303711
STA_E4,4.980672836303711
STA_E5,4.980672836303711
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,3.3965446949005127
STA_A3,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_C1,4.980672836303711
STA_C2,4.980672836303711
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,4.980672836303711
STA_A2,4.980672836303711
STA_A3,4.980672836303711
STA_A4,1.4122302532196045
STA_A5,4.980672836303711
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,3.603726625442505
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,3.4232254028320312
STA_C6,7.3526506423950195
STA_C7,4.77858829498291
STA_C8,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,4.175055027008057
STA_A5,7.3526506423950195
STA_A6,7.298851013183594
STA_A7,7.3526506423950195
STA_A8,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_C9,7.3526506423950195
STA_C10,3.976147413253784
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,1.5492175817489624
STA_A2,7.931916236877441
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_B1,4.980672836303711
STA_B2,4.980672836303711
STA_B3,4.980672836303711
STA_B4,4.980672836303711
STA_B5,4.980672836303711
STA_B6,4.980672836303711
STA_B7,4.980672836303711
STA_B8,4.980672836303711
STA_B9,4.980672836303711
STA_B10,4.980672836303711
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_D1,4.980672836303711
STA_D2,4.980672836303711
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_F5,7.3526506423950195
STA_A1,4.980672836303711
STA_A2,4.980672836303711
STA_A3,4.980672836303711
STA_A4,4.980672836303711
STA_A5,4.980672836303711
STA_A6,4.980672836303711
STA_A7,4.980672836303711
STA_A8,4.980672836303711
STA_A9,4.980672836303711
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,4.175055027008057
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_D6,7.3526506423950195
STA_D7,7.3526506423950195
STA_D8,7.3526506423950195
STA_D9,7.3526506423950195
STA_D10,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_F4,7.3526506423950195
STA_A1,6.662450313568115
STA_A2,6.7293782234191895
STA_A3,6.757797718048096
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_C1,6.757797718048096
STA_C2,6.757797718048096
STA_C3,6.757797718048096
STA_C4,6.757797718048096
STA_C5,6.757797718048096
STA_C6,6.757797718048096
STA_C7,6.757797718048096
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_E8,7.3526506423950195
STA_E9,7.3526506423950195
STA_F1,6.757797718048096
STA_F2,6.757797718048096
STA_F3,6.757797718048096
STA_F4,6.757797718048096
STA_F5,6.757797718048096
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_B1,4.980672836303711
STA_B2,1.0356451272964478
STA_C1,3.111961841583252
STA_C2,6.757797718048096
STA_C3,3.546853542327881
STA_C4,6.757797718048096
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,1.0793921947479248
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_B10,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
